,TARGET,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLBadDerogCnt,TLDel60Cnt24
2504,0,0,0,0,5,1.0,4,140,2,1,2,3,6.0,13.0,0,0,1.0,2.0,0,0,1,0,0
2505,0,0,0,0,4,1.0,4,298,31,0,0,0,9.0,15.0,1,1,5.0,6.0,0,1,1,1,1
2506,0,0,0,0,9,2.0,15,73,3,1,2,5,6.0,15.0,1,1,2.0,4.0,0,1,2,1,1
2507,0,9,8,1,5,1.0,5,107,4,0,2,4,5.0,6.0,1,1,3.0,3.0,0,1,1,8,1
2508,0,0,0,0,1,5.0,0,234,25,0,0,0,12.0,17.0,1,1,6.0,6.0,0,1,1,1,1
2509,0,0,0,0,0,18.0,0,31,22,0,0,2,4.0,4.0,0,0,1.0,2.0,0,0,0,0,0
2510,0,5,5,0,3,0.0,4,208,6,0,3,9,10.0,21.0,1,1,6.0,7.0,3,1,3,4,1
2511,0,0,0,0,3,3.0,7,201,8,0,2,4,7.0,11.0,0,0,3.0,3.0,1,1,4,1,1
2512,0,1,1,0,1,2.0,2,219,8,0,3,7,11.0,17.0,3,1,6.0,7.0,0,1,3,2,1
2513,0,0,0,0,4,0.0,2,322,20,0,0,1,11.0,23.0,0,0,9.0,10.0,3,0,0,0,0
2514,0,2,1,0,1,5.0,0,376,29,0,0,0,8.0,10.0,2,1,1.0,3.0,2,2,5,3,3
2515,0,0,0,0,6,1.0,2,108,4,0,6,6,9.0,29.0,0,0,2.0,4.0,0,0,0,0,0
2516,0,0,0,0,2,0.0,1,88,29,0,0,0,5.0,5.0,0,0,2.0,3.0,0,0,0,0,0
2517,0,0,0,0,1,1.0,1,274,2,1,5,5,10.0,21.0,0,0,4.0,5.0,2,2,3,2,3
2518,0,0,0,0,2,2.0,1,287,2,2,3,3,13.0,18.0,0,0,2.0,2.0,0,0,0,0,0
2519,0,1,0,0,3,3.0,4,45,5,0,1,1,1.0,2.0,0,0,1.0,1.0,0,0,0,1,0
2520,0,0,0,0,0,,0,141,14,0,0,3,5.0,7.0,0,0,4.0,5.0,3,0,0,0,0
2521,0,4,2,1,8,1.0,14,106,4,0,6,12,9.0,23.0,3,2,7.0,7.0,0,2,3,2,2
2522,0,0,0,0,7,0.0,1,118,1,2,3,8,17.0,21.0,0,0,6.0,12.0,0,0,0,0,0
2523,0,11,10,0,1,1.0,0,159,56,0,0,0,4.0,9.0,0,0,1.0,1.0,0,0,0,3,0
2524,0,13,1,0,6,0.0,12,126,6,0,1,2,2.0,6.0,4,3,,,0,4,6,8,4
2525,0,1,1,0,3,3.0,0,95,13,0,0,8,5.0,11.0,0,0,1.0,1.0,0,0,3,0,0
2526,0,0,0,0,0,24.0,0,17,17,0,0,1,1.0,1.0,0,0,0.0,1.0,0,0,0,0,0
2527,0,3,1,0,1,4.0,1,199,7,0,2,6,9.0,12.0,1,0,2.0,5.0,2,0,4,0,1
2528,0,0,0,0,4,0.0,7,175,3,1,4,10,14.0,26.0,0,0,6.0,9.0,0,0,6,0,0
2529,0,0,0,0,3,2.0,2,168,13,0,0,8,11.0,27.0,0,0,7.0,7.0,3,0,0,0,0
2530,0,6,3,0,7,0.0,1,8,7,0,2,2,2.0,2.0,0,0,1.0,2.0,0,0,0,0,0
2531,0,1,1,0,6,1.0,6,148,3,1,2,5,3.0,4.0,2,1,1.0,2.0,2,1,3,2,2
2532,0,0,0,0,1,1.0,2,342,14,0,0,2,8.0,16.0,2,2,1.0,5.0,0,2,3,2,2
2533,0,2,0,1,2,6.0,3,127,4,0,1,2,1.0,6.0,7,2,,,0,2,7,2,2
2534,0,1,0,0,3,1.0,3,227,2,2,4,6,12.0,21.0,0,0,5.0,5.0,0,0,0,0,0
2535,0,18,18,0,8,0.0,11,150,3,1,1,2,12.0,20.0,1,1,7.0,9.0,3,2,6,19,4
2536,0,0,0,0,0,8.0,2,105,13,0,0,4,7.0,8.0,3,2,3.0,4.0,3,4,5,4,5
2537,0,0,0,0,0,,0,96,11,0,1,1,1.0,3.0,0,0,1.0,1.0,0,0,0,0,0
2538,0,1,0,1,1,1.0,0,106,31,0,0,0,1.0,3.0,4,1,0.0,0.0,0,1,4,1,1
2539,0,1,0,1,8,1.0,7,308,4,0,4,5,11.0,18.0,10,5,5.0,6.0,0,5,13,5,5
2540,0,0,0,0,7,0.0,9,130,2,2,3,3,5.0,7.0,0,0,1.0,3.0,0,1,1,1,1
2541,0,0,0,0,1,6.0,2,163,5,0,1,3,7.0,13.0,0,0,3.0,3.0,0,0,0,0,0
2542,0,0,0,0,0,,0,98,5,0,5,7,8.0,13.0,0,0,5.0,5.0,2,0,1,0,1
2543,0,0,0,0,0,14.0,3,150,3,1,1,5,5.0,5.0,0,0,1.0,3.0,1,0,1,0,0
2544,0,0,0,0,2,5.0,0,108,6,0,4,6,14.0,29.0,0,0,1.0,2.0,0,1,1,1,1
2545,0,0,0,0,0,7.0,1,67,3,2,3,4,9.0,15.0,0,0,2.0,3.0,1,0,1,0,0
2546,0,0,0,0,0,24.0,1,157,23,0,0,2,6.0,20.0,0,0,1.0,2.0,0,0,0,0,0
2547,0,3,1,0,6,1.0,7,320,16,0,0,1,2.0,10.0,2,0,1.0,1.0,2,0,4,0,1
2548,0,1,1,0,11,1.0,1,97,5,0,2,3,13.0,19.0,4,4,3.0,5.0,2,4,5,4,5
2549,0,0,0,0,3,2.0,2,202,4,0,1,1,3.0,5.0,5,0,2.0,2.0,0,0,6,0,0
2550,0,4,3,0,1,0.0,2,16,16,0,0,1,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0
2551,0,1,0,0,2,1.0,1,83,5,0,4,5,5.0,7.0,2,0,4.0,4.0,0,0,2,1,0
2552,0,1,1,0,15,0.0,9,53,2,1,2,3,3.0,3.0,1,0,1.0,2.0,0,0,1,1,0
2553,0,2,0,0,6,1.0,6,121,11,0,1,4,13.0,21.0,0,0,0.0,0.0,1,0,0,2,0
2554,0,0,0,0,2,0.0,1,49,15,0,0,4,9.0,9.0,0,0,2.0,4.0,0,1,1,1,1
2555,0,0,0,0,5,1.0,2,232,3,1,2,3,9.0,23.0,3,0,7.0,7.0,0,0,12,0,0
2556,0,0,0,0,0,24.0,0,209,2,1,2,5,9.0,15.0,0,0,0.0,2.0,0,0,0,0,0
2557,0,4,1,0,1,4.0,3,112,6,0,1,2,3.0,4.0,0,0,1.0,2.0,2,0,1,0,1
2558,0,1,1,0,5,1.0,4,141,11,0,1,2,11.0,23.0,0,0,6.0,8.0,2,1,3,1,2
2559,0,0,0,0,5,1.0,3,227,25,0,0,0,7.0,21.0,2,0,2.0,2.0,0,1,2,1,1
2560,0,3,0,1,0,,0,75,5,0,2,2,4.0,5.0,5,2,1.0,1.0,0,2,6,3,2
2561,0,0,0,0,4,3.0,11,195,5,0,3,9,13.0,20.0,4,4,7.0,7.0,0,4,5,4,4
2562,0,1,1,0,3,2.0,3,99,2,1,1,3,8.0,11.0,0,0,4.0,6.0,2,0,1,1,1
2563,0,11,11,0,18,0.0,23,65,3,1,5,12,4.0,22.0,1,1,3.0,4.0,0,1,1,5,1
2564,0,1,1,0,2,2.0,3,150,5,0,1,3,7.0,13.0,3,0,4.0,6.0,1,0,4,0,0
2565,0,0,0,0,3,0.0,1,242,16,0,0,3,12.0,20.0,0,0,2.0,2.0,0,0,0,0,0
2566,0,0,0,0,0,22.0,0,155,2,1,1,4,9.0,14.0,0,0,3.0,5.0,3,1,3,1,2
2567,0,0,0,0,4,1.0,4,264,4,0,3,5,15.0,32.0,0,0,3.0,4.0,0,0,0,0,0
2568,0,0,0,0,8,1.0,20,280,2,1,3,4,7.0,13.0,3,3,1.0,1.0,0,3,5,3,3
2569,0,0,0,0,2,1.0,2,285,11,0,1,3,12.0,19.0,0,0,8.0,8.0,0,0,0,0,0
2570,0,0,0,0,5,1.0,15,213,4,0,3,10,16.0,32.0,0,0,3.0,7.0,0,0,1,0,0
2571,0,0,0,0,3,0.0,1,227,10,0,1,3,8.0,12.0,0,0,0.0,0.0,2,0,1,0,1
2572,0,0,0,0,1,2.0,3,317,7,0,1,8,21.0,35.0,0,0,2.0,5.0,0,0,0,0,0
2573,0,0,0,0,3,2.0,2,81,7,0,4,6,13.0,10.0,1,1,9.0,10.0,0,1,1,1,1
2574,0,0,0,0,3,2.0,2,186,10,0,1,2,10.0,17.0,0,0,1.0,3.0,0,0,1,0,0
2575,0,2,2,0,2,1.0,3,82,5,0,1,2,4.0,6.0,1,1,3.0,3.0,0,1,2,1,1
2576,0,0,0,0,5,0.0,7,309,5,0,5,10,18.0,38.0,0,0,8.0,9.0,2,0,1,0,1
2577,0,1,0,0,4,1.0,0,103,2,2,4,5,10.0,10.0,3,2,3.0,3.0,0,3,5,4,3
2578,0,2,0,1,4,1.0,3,117,2,2,4,4,10.0,8.0,11,2,6.0,7.0,0,2,11,2,2
2579,0,0,0,0,1,0.0,2,353,9,0,1,3,15.0,25.0,1,0,7.0,9.0,2,0,2,0,1
2580,0,0,0,0,6,1.0,0,215,13,0,0,2,13.0,26.0,0,0,4.0,5.0,1,0,1,0,0
2581,0,0,0,0,0,,0,78,2,1,5,11,19.0,20.0,0,0,2.0,4.0,0,0,0,0,0
2582,0,0,0,0,0,,0,102,41,0,0,0,4.0,8.0,0,0,1.0,1.0,0,0,1,0,0
2583,0,0,0,0,0,8.0,0,245,13,0,0,3,9.0,20.0,2,1,4.0,5.0,1,2,5,2,2
2584,0,1,0,1,10,1.0,5,120,13,0,0,2,5.0,8.0,9,9,2.0,3.0,0,9,9,9,9
2585,0,15,9,1,4,1.0,1,79,3,1,1,1,1.0,2.0,1,0,0.0,0.0,0,0,2,4,0
2586,0,1,0,1,4,1.0,3,338,6,0,1,3,6.0,6.0,4,3,1.0,3.0,0,3,4,3,3
2587,0,0,0,0,3,1.0,1,228,11,0,1,3,7.0,6.0,1,1,1.0,1.0,2,1,2,1,2
2588,0,1,1,0,3,0.0,2,133,8,0,1,6,8.0,13.0,0,0,4.0,5.0,1,0,0,1,0
2589,0,1,1,0,1,4.0,0,221,6,0,2,3,18.0,26.0,0,0,5.0,7.0,3,0,4,1,0
2590,0,2,2,0,6,1.0,5,301,9,0,1,2,6.0,11.0,0,0,4.0,4.0,1,1,3,2,1
2591,0,1,1,0,0,,0,300,217,0,0,0,1.0,2.0,0,0,,,2,0,1,1,1
2592,0,0,0,0,3,0.0,2,528,15,0,0,5,13.0,19.0,0,0,2.0,2.0,0,0,0,0,0
2593,0,1,1,0,0,11.0,1,108,10,0,1,1,2.0,2.0,0,0,,,0,0,0,1,0
2594,0,0,0,0,2,3.0,0,179,3,1,3,5,10.0,25.0,0,0,3.0,3.0,0,0,0,0,0
2595,0,0,0,0,1,0.0,6,52,2,1,4,4,5.0,6.0,0,0,2.0,3.0,0,0,0,0,0
2596,0,0,0,0,1,2.0,1,135,3,1,2,4,10.0,21.0,0,0,2.0,3.0,0,0,0,0,0
2597,0,0,0,0,3,1.0,2,80,9,0,1,2,9.0,15.0,0,0,6.0,7.0,3,0,0,0,0
2598,0,2,0,0,9,1.0,5,229,11,0,1,2,5.0,10.0,4,4,0.0,2.0,1,4,5,6,4
2599,0,0,0,0,7,1.0,6,288,3,1,4,9,19.0,30.0,0,0,3.0,7.0,0,0,0,0,0
2600,0,1,1,0,2,1.0,4,360,5,0,1,2,3.0,10.0,0,0,1.0,1.0,3,1,2,2,1
2601,0,0,0,0,2,1.0,2,247,2,1,2,5,7.0,9.0,0,0,1.0,3.0,0,0,0,0,0
2602,0,0,0,0,7,1.0,7,143,3,1,6,7,15.0,24.0,0,0,7.0,9.0,0,0,0,0,0
2603,0,0,0,0,2,1.0,3,396,8,0,3,4,12.0,22.0,0,0,2.0,3.0,0,0,0,0,0
2604,0,1,0,0,3,0.0,1,169,5,0,2,5,11.0,27.0,0,0,7.0,8.0,0,0,1,0,0
2605,0,1,1,0,5,0.0,0,137,1,1,3,5,7.0,10.0,0,0,0.0,1.0,0,0,1,1,0
2606,0,1,1,1,2,1.0,4,155,40,0,0,0,2.0,3.0,4,1,0.0,0.0,0,1,4,1,1
2607,0,12,12,0,1,2.0,2,63,1,1,1,3,5.0,2.0,3,3,4.0,5.0,0,4,4,16,4
2608,0,2,0,0,3,2.0,0,151,3,1,2,2,5.0,7.0,1,1,1.0,2.0,0,1,1,2,1
2609,0,1,0,0,1,2.0,7,112,2,1,2,8,10.0,13.0,5,1,4.0,4.0,0,1,5,1,1
2610,0,0,0,0,0,16.0,0,259,6,0,1,3,8.0,13.0,0,0,6.0,7.0,0,0,0,0,0
2611,0,1,0,1,3,2.0,6,35,13,0,0,2,2.0,3.0,0,0,0.0,0.0,0,0,0,0,0
2612,0,1,1,0,3,1.0,2,129,21,0,0,1,3.0,3.0,0,0,0.0,0.0,0,0,0,1,0
2613,0,1,0,1,9,1.0,8,135,13,0,0,3,3.0,5.0,3,1,0.0,0.0,0,1,5,1,1
2614,0,0,0,0,2,1.0,2,133,24,0,0,1,6.0,8.0,1,0,3.0,3.0,2,1,3,1,2
2615,0,0,0,0,2,1.0,1,141,3,1,3,4,9.0,14.0,1,1,8.0,8.0,0,1,4,1,1
2616,0,1,1,0,0,11.0,1,86,11,0,1,1,1.0,3.0,1,0,1.0,1.0,0,0,2,1,0
2617,0,1,0,1,14,2.0,12,163,5,0,4,6,8.0,11.0,7,1,7.0,7.0,0,1,8,1,1
2618,0,2,1,1,20,1.0,21,175,14,0,0,3,10.0,8.0,11,5,5.0,8.0,2,5,12,6,6
2619,0,0,0,0,3,0.0,1,181,18,0,0,5,18.0,19.0,0,0,12.0,14.0,0,0,0,0,0
2620,0,0,0,1,1,2.0,2,36,32,0,0,0,2.0,3.0,2,2,,,0,2,3,2,2
2621,0,1,0,1,2,1.0,7,269,8,0,2,4,4.0,5.0,1,0,1.0,2.0,0,0,1,0,0
2622,0,4,2,0,1,6.0,0,100,16,0,0,1,1.0,2.0,0,0,0.0,1.0,2,0,2,2,1
2623,0,1,0,0,7,1.0,9,83,9,0,3,6,9.0,13.0,0,0,5.0,5.0,0,0,0,0,0
2624,0,3,0,0,0,11.0,2,441,10,0,2,4,8.0,19.0,0,0,1.0,1.0,0,0,0,1,0
2625,0,0,0,0,8,1.0,7,289,6,0,3,9,15.0,22.0,1,0,7.0,11.0,3,1,2,1,2
2626,0,1,0,0,7,3.0,7,79,5,0,2,4,14.0,20.0,0,0,4.0,5.0,1,0,0,0,0
2627,0,0,0,0,3,1.0,2,120,8,0,4,4,11.0,18.0,0,0,2.0,2.0,3,0,3,0,2
2628,0,3,3,0,0,8.0,3,281,10,0,1,3,5.0,13.0,0,0,4.0,4.0,1,0,1,0,0
2629,0,0,0,0,5,1.0,5,195,24,0,0,1,4.0,10.0,0,0,1.0,3.0,1,2,2,2,2
2630,0,0,0,0,3,0.0,4,154,2,1,2,3,11.0,23.0,1,0,3.0,4.0,3,0,6,0,1
2631,0,14,14,0,0,,0,80,32,0,0,0,1.0,5.0,0,0,,,0,0,1,5,0
2632,0,0,0,0,2,1.0,5,141,6,0,2,5,9.0,20.0,0,1,5.0,5.0,3,1,3,1,2
2633,0,3,2,1,2,2.0,9,212,5,0,2,7,5.0,19.0,14,0,2.0,3.0,0,1,19,2,1
2634,0,1,1,0,1,1.0,1,213,30,0,0,0,,1.0,0,0,,,2,0,2,1,1
2635,0,0,0,0,9,1.0,2,98,2,2,5,5,17.0,22.0,1,0,14.0,15.0,0,6,7,6,6
2636,0,1,0,0,4,1.0,7,187,3,2,3,8,13.0,24.0,0,0,6.0,9.0,0,0,5,1,0
2637,0,6,5,0,7,0.0,2,287,17,0,0,2,9.0,8.0,9,4,6.0,6.0,0,4,10,7,4
2638,0,0,0,0,7,0.0,3,175,28,0,0,0,5.0,13.0,0,0,2.0,2.0,0,1,1,1,1
2639,0,5,3,1,1,1.0,3,83,5,0,3,4,5.0,6.0,1,0,2.0,2.0,0,0,1,3,0
2640,0,0,0,0,5,1.0,9,97,2,2,6,7,9.0,13.0,1,0,1.0,1.0,0,0,1,0,0
2641,0,1,0,1,1,2.0,5,129,9,0,1,6,5.0,10.0,9,0,2.0,3.0,0,0,9,0,0
2642,0,1,1,0,3,1.0,0,306,2,1,1,1,2.0,4.0,0,0,0.0,0.0,0,0,1,0,0
2643,0,2,1,1,9,0.0,8,224,3,1,3,5,5.0,7.0,7,0,3.0,4.0,0,0,8,0,0
2644,0,0,0,0,0,,0,203,10,0,1,2,8.0,17.0,0,0,3.0,3.0,0,0,6,0,0
2645,0,0,0,0,1,1.0,1,300,34,0,0,0,12.0,19.0,0,0,3.0,8.0,0,0,0,0,0
2646,0,1,0,0,7,1.0,5,305,8,0,3,3,7.0,18.0,0,0,2.0,3.0,3,0,4,0,0
2647,0,0,0,0,4,1.0,3,229,9,0,1,3,9.0,16.0,1,1,0.0,1.0,0,1,3,1,1
2648,0,2,1,0,17,0.0,12,45,8,0,2,4,6.0,5.0,0,0,1.0,3.0,0,0,0,2,0
2649,0,0,0,0,3,5.0,0,135,5,0,2,4,7.0,12.0,0,0,4.0,4.0,0,0,1,0,0
2650,0,2,2,0,5,1.0,8,169,25,0,0,0,7.0,4.0,8,9,3.0,3.0,0,10,10,12,10
2651,0,0,0,0,4,0.0,5,89,12,0,1,4,10.0,17.0,0,0,3.0,7.0,0,0,1,0,0
2652,0,1,1,0,4,4.0,1,166,5,0,3,7,8.0,10.0,0,0,5.0,6.0,1,0,0,1,0
2653,0,3,2,1,5,1.0,3,93,9,0,2,2,5.0,5.0,3,0,3.0,3.0,0,0,3,1,0
2654,0,2,0,1,3,1.0,2,103,13,0,0,1,4.0,3.0,7,3,2.0,3.0,0,3,7,3,3
2655,0,0,0,0,0,9.0,0,342,342,0,0,0,1.0,2.0,0,0,0.0,0.0,0,0,0,0,0
2656,0,1,1,0,4,1.0,1,202,5,0,1,2,10.0,15.0,1,0,4.0,4.0,0,0,1,1,0
2657,0,0,0,0,1,1.0,2,124,2,1,4,5,8.0,14.0,1,0,2.0,3.0,3,0,3,0,0
2658,0,0,0,0,2,2.0,2,220,2,1,1,5,6.0,17.0,0,0,3.0,3.0,0,0,0,0,0
2659,0,0,0,0,3,1.0,1,325,7,0,3,6,12.0,24.0,1,0,6.0,7.0,2,0,1,0,1
2660,0,0,0,0,0,,0,288,9,0,2,9,18.0,33.0,0,0,9.0,9.0,0,0,0,0,0
2661,0,1,1,0,0,14.0,0,116,3,1,3,4,4.0,9.0,1,0,2.0,3.0,2,0,3,0,1
2662,0,0,0,0,4,1.0,0,100,4,0,1,1,4.0,6.0,0,0,1.0,1.0,0,0,0,0,0
2663,0,0,0,0,0,,0,86,5,0,2,2,3.0,14.0,0,0,1.0,2.0,0,0,1,0,0
2664,0,0,0,0,2,1.0,6,135,24,0,0,1,5.0,8.0,3,3,2.0,2.0,0,3,3,3,3
2665,0,0,0,0,9,0.0,3,88,8,0,2,2,8.0,10.0,0,0,3.0,4.0,0,0,1,0,0
2666,0,3,3,0,0,12.0,0,106,12,0,1,2,3.0,8.0,1,0,1.0,2.0,0,1,5,4,1
2667,0,3,0,0,1,2.0,2,229,18,0,0,2,6.0,7.0,4,0,2.0,2.0,3,0,4,0,0
2668,0,0,0,0,0,,0,94,94,0,0,0,1.0,1.0,0,0,1.0,1.0,0,0,0,0,0
2669,0,1,1,0,5,0.0,0,104,15,0,0,3,8.0,20.0,0,0,4.0,4.0,3,0,2,1,2
2670,0,2,2,0,6,1.0,6,230,3,1,2,5,7.0,10.0,2,0,5.0,5.0,3,1,2,2,2
2671,0,0,0,0,1,3.0,1,238,4,0,2,4,20.0,23.0,0,0,3.0,6.0,3,0,1,0,1
2672,0,0,0,0,1,1.0,2,231,8,0,4,8,15.0,31.0,0,0,3.0,5.0,3,0,0,0,0
2673,0,4,4,0,5,0.0,1,190,3,1,1,2,6.0,23.0,0,0,0.0,1.0,2,0,2,3,1
2674,0,0,0,0,4,4.0,1,464,3,1,2,4,28.0,33.0,0,0,16.0,20.0,0,0,0,0,0
2675,0,0,0,0,3,0.0,2,227,9,0,1,1,7.0,12.0,0,0,3.0,3.0,0,0,0,0,0
2676,0,3,0,0,3,0.0,2,209,11,0,1,3,8.0,19.0,1,0,2.0,5.0,1,2,2,2,2
2677,0,4,4,0,4,1.0,5,69,5,0,1,2,4.0,5.0,0,0,3.0,3.0,2,0,1,1,1
2678,0,0,0,0,4,1.0,2,145,4,0,2,7,11.0,20.0,0,0,8.0,9.0,0,0,0,0,0
2679,0,0,0,0,1,1.0,2,115,9,0,3,6,12.0,24.0,0,0,1.0,3.0,0,0,0,0,0
2680,0,0,0,0,3,0.0,4,119,4,0,2,2,10.0,21.0,0,0,4.0,6.0,3,0,2,0,1
2681,0,2,0,1,0,7.0,1,157,6,0,1,1,2.0,6.0,5,0,2.0,2.0,0,1,6,1,1
2682,0,0,0,0,0,,0,345,24,0,0,2,12.0,16.0,0,0,3.0,4.0,1,0,0,0,0
2683,0,0,0,0,2,3.0,7,181,3,2,5,10,14.0,18.0,2,1,7.0,10.0,0,2,2,2,2
2684,0,1,1,0,8,1.0,15,151,3,1,2,6,6.0,7.0,1,0,2.0,4.0,0,1,2,2,1
2685,0,2,1,0,2,5.0,1,81,8,0,2,4,10.0,21.0,0,0,4.0,4.0,0,0,0,0,0
2686,0,20,2,1,0,18.0,2,16,16,0,0,1,1.0,1.0,0,0,,,0,0,0,2,0
2687,0,0,0,0,2,0.0,1,288,15,0,0,6,19.0,27.0,0,0,8.0,10.0,0,0,0,0,0
2688,0,1,0,1,0,16.0,1,38,4,0,1,3,5.0,5.0,0,0,3.0,3.0,0,0,0,0,0
2689,0,2,1,1,11,1.0,5,73,2,2,6,13,9.0,15.0,0,0,6.0,6.0,0,0,1,0,0
2690,0,2,1,0,1,0.0,0,252,25,0,0,0,4.0,7.0,6,6,,,2,6,8,7,7
2691,0,0,0,0,1,3.0,1,147,11,0,3,6,11.0,16.0,0,0,3.0,4.0,0,0,0,0,0
2692,0,0,0,0,11,1.0,15,93,14,0,0,4,3.0,9.0,0,0,0.0,0.0,0,0,0,0,0
2693,0,1,0,1,0,13.0,0,218,49,0,0,0,1.0,5.0,8,1,0.0,0.0,0,2,8,2,2
2694,0,0,0,0,3,0.0,4,244,10,0,4,8,16.0,32.0,0,0,3.0,6.0,0,0,0,0,0
2695,0,2,2,0,6,0.0,3,253,3,1,1,5,14.0,24.0,0,0,4.0,7.0,0,0,0,0,0
2696,0,1,1,0,5,1.0,2,218,4,0,1,1,6.0,6.0,1,1,2.0,3.0,2,2,5,2,3
2697,0,2,0,0,1,3.0,2,127,2,2,6,10,6.0,9.0,0,0,4.0,5.0,0,0,1,0,0
2698,0,0,0,0,2,1.0,0,58,3,1,2,3,8.0,8.0,0,0,2.0,4.0,3,0,0,0,0
2699,0,0,0,0,4,1.0,5,150,5,0,2,6,13.0,23.0,0,0,5.0,8.0,0,0,0,0,0
2700,0,0,0,0,1,1.0,1,127,9,0,1,1,11.0,19.0,1,1,1.0,4.0,2,1,2,1,2
2701,0,2,2,0,8,0.0,13,156,2,2,6,7,11.0,13.0,0,0,5.0,5.0,0,0,3,2,0
2702,0,1,1,0,7,0.0,10,249,2,2,4,6,11.0,15.0,1,0,6.0,8.0,3,1,2,2,1
2703,0,2,2,0,0,,0,237,33,0,0,0,7.0,13.0,0,0,3.0,3.0,3,0,0,2,0
2704,0,1,1,0,0,21.0,0,187,4,0,2,3,3.0,16.0,1,0,2.0,2.0,1,0,4,0,0
2705,0,0,0,0,0,8.0,8,254,15,0,0,4,12.0,23.0,0,0,7.0,8.0,0,0,1,0,0
2706,0,1,1,0,3,1.0,1,166,4,0,3,9,8.0,12.0,2,1,6.0,6.0,0,1,2,1,1
2707,0,0,0,0,2,1.0,1,211,25,0,0,0,8.0,14.0,0,0,0.0,0.0,2,0,3,0,1
2708,0,0,0,0,0,19.0,1,439,13,0,0,5,15.0,16.0,2,0,4.0,5.0,0,0,3,0,0
2709,0,0,0,0,1,5.0,0,272,3,1,3,5,14.0,23.0,0,0,4.0,5.0,0,0,0,0,0
2710,0,2,0,1,0,,0,369,65,0,0,0,5.0,11.0,6,2,3.0,4.0,1,3,6,3,3
2711,0,1,1,0,2,1.0,0,246,9,0,2,3,9.0,13.0,1,0,5.0,5.0,0,0,1,1,0
2712,0,0,0,0,2,0.0,2,152,6,0,1,3,5.0,6.0,0,0,1.0,4.0,0,0,0,0,0
2713,0,0,0,0,4,0.0,4,111,2,1,4,4,7.0,5.0,2,0,4.0,5.0,0,0,2,0,0
2714,0,1,1,0,5,1.0,9,249,5,0,4,9,13.0,26.0,0,0,5.0,8.0,0,0,1,0,0
2715,0,1,1,0,10,0.0,11,241,5,0,3,3,3.0,14.0,0,0,1.0,1.0,2,2,5,3,3
2716,0,1,0,0,7,0.0,3,134,0,2,2,5,9.0,14.0,0,0,2.0,2.0,0,0,2,0,0
2717,0,2,1,0,0,7.0,4,144,7,0,2,4,4.0,9.0,2,0,2.0,2.0,1,0,3,0,0
2718,0,3,0,0,0,17.0,2,216,17,0,0,2,3.0,5.0,0,0,0.0,2.0,0,0,0,1,0
2719,0,0,0,0,3,1.0,4,115,3,1,1,3,8.0,8.0,0,0,4.0,5.0,0,0,0,0,0
2720,0,0,0,0,3,6.0,5,55,1,1,5,17,17.0,17.0,0,0,6.0,7.0,2,0,1,0,1
2721,0,0,0,0,4,0.0,2,52,5,0,3,5,6.0,6.0,0,0,3.0,5.0,0,0,0,0,0
2722,0,0,0,0,0,8.0,2,196,7,0,1,6,24.0,34.0,0,0,6.0,7.0,0,0,0,0,0
2723,0,4,0,0,1,3.0,3,140,25,0,0,0,11.0,17.0,0,0,5.0,8.0,2,0,2,2,1
2724,0,0,0,0,8,1.0,3,97,2,1,3,6,7.0,17.0,0,0,3.0,4.0,0,0,0,0,0
2725,0,3,1,1,1,4.0,1,136,9,0,1,1,4.0,3.0,6,2,1.0,2.0,0,2,6,3,2
2726,0,3,0,1,4,1.0,2,194,2,2,3,3,5.0,2.0,3,2,5.0,5.0,0,2,3,2,2
2727,0,0,0,0,7,0.0,4,152,4,0,1,3,8.0,15.0,0,0,2.0,2.0,0,0,0,0,0
2728,0,0,0,0,2,0.0,5,204,14,0,0,9,10.0,20.0,0,0,5.0,6.0,0,0,0,0,0
2729,0,0,0,0,0,11.0,1,249,7,0,3,18,37.0,48.0,0,0,5.0,7.0,0,0,0,0,0
2730,0,4,2,1,1,3.0,1,118,1,1,2,5,4.0,11.0,3,1,3.0,3.0,0,1,3,2,1
2731,0,0,0,0,1,1.0,2,152,1,1,2,5,14.0,21.0,0,0,4.0,7.0,0,0,0,0,0
2732,0,0,0,0,1,3.0,3,167,8,0,2,4,7.0,11.0,2,0,2.0,3.0,2,1,8,1,2
2733,0,1,0,1,3,0.0,4,318,7,0,1,3,7.0,14.0,7,3,4.0,5.0,0,3,7,3,3
2734,0,0,0,0,0,,0,106,29,0,0,0,2.0,2.0,3,1,,,0,1,3,1,1
2735,0,0,0,0,2,1.0,2,219,12,0,3,8,10.0,16.0,1,1,5.0,7.0,3,1,3,1,3
2736,0,2,0,0,5,1.0,9,106,9,0,4,7,3.0,11.0,0,0,2.0,3.0,0,0,1,0,0
2737,0,1,0,0,3,1.0,4,135,15,0,0,1,6.0,9.0,5,0,2.0,2.0,0,0,6,1,0
2738,0,0,0,0,2,1.0,5,150,15,0,0,4,5.0,16.0,0,0,4.0,4.0,0,0,0,0,0
